super_category,super_category_fr,category,category_fr,category_icon,activity_en_new,activity_fr,activity_new_icon,index,tags,tags_fr
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Balloon Rides,Montgolfières,globe,2320,"air & helicopter tours, balloon rides, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,2320,"air & helicopter tours, balloon rides, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Extreme Tours,Excursions extrêmes,parachute-box,2320,"air & helicopter tours, balloon rides, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,2320,"air & helicopter tours, balloon rides, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,2320,"air & helicopter tours, balloon rides, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,2316,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Balloon Rides,Montgolfières,globe,2316,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,2316,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,2316,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,2316,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,2121,"air & helicopter tours, balloon rides, parasailing & paragliding, skydiving","air & héli tours, montgolfières, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Balloon Rides,Montgolfières,globe,2121,"air & helicopter tours, balloon rides, parasailing & paragliding, skydiving","air & héli tours, montgolfières, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,2121,"air & helicopter tours, balloon rides, parasailing & paragliding, skydiving","air & héli tours, montgolfières, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,2121,"air & helicopter tours, balloon rides, parasailing & paragliding, skydiving","air & héli tours, montgolfières, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,3279,"air & helicopter tours, bungee jumping, parasailing & paragliding, skydiving, zipline & aerial activities","air & héli tours, sauts bunjee, parachutes & parapentes, parachutisme, tyroliennes"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,3279,"air & helicopter tours, bungee jumping, parasailing & paragliding, skydiving, zipline & aerial activities","air & héli tours, sauts bunjee, parachutes & parapentes, parachutisme, tyroliennes"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,3279,"air & helicopter tours, bungee jumping, parasailing & paragliding, skydiving, zipline & aerial activities","air & héli tours, sauts bunjee, parachutes & parapentes, parachutisme, tyroliennes"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,3279,"air & helicopter tours, bungee jumping, parasailing & paragliding, skydiving, zipline & aerial activities","air & héli tours, sauts bunjee, parachutes & parapentes, parachutisme, tyroliennes"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Zipline & Aerial activities,Tyroliennes,heart-pulse,3279,"air & helicopter tours, bungee jumping, parasailing & paragliding, skydiving, zipline & aerial activities","air & héli tours, sauts bunjee, parachutes & parapentes, parachutisme, tyroliennes"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,1422,air & helicopter tours,air & héli tours
Others,Autres,Others,Autres,,Other activities,Autres,,1422,air & helicopter tours,air & héli tours
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,3095,"air & helicopter tours, skydiving","air & héli tours, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,3095,"air & helicopter tours, skydiving","air & héli tours, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,3126,air & helicopter tours,air & héli tours
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,3255,"air & helicopter tours, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,3255,"air & helicopter tours, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Extreme Tours,Excursions extrêmes,parachute-box,3255,"air & helicopter tours, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,3255,"air & helicopter tours, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,3255,"air & helicopter tours, bungee jumping, extreme tours, parasailing & paragliding, skydiving","air & héli tours, sauts bunjee, excursions extrêmes, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,1426,"air & helicopter tours, bungee jumping, skydiving","air & héli tours, sauts bunjee, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,1426,"air & helicopter tours, bungee jumping, skydiving","air & héli tours, sauts bunjee, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,1426,"air & helicopter tours, bungee jumping, skydiving","air & héli tours, sauts bunjee, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,154,air & helicopter tours,air & héli tours
Others,Autres,Others,Autres,,Other activities,Autres,,154,air & helicopter tours,air & héli tours
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,2318,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Balloon Rides,Montgolfières,globe,2318,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Bungee jumping,Sauts bunjee,heart-crack,2318,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,2318,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,2318,"air & helicopter tours, balloon rides, bungee jumping, parasailing & paragliding, skydiving","air & héli tours, montgolfières, sauts bunjee, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,1919,"air & helicopter tours, snowshoeing","air & héli tours, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1919,"air & helicopter tours, snowshoeing","air & héli tours, raquette"
Others,Autres,Others,Autres,,Other activities,Autres,,1919,"air & helicopter tours, snowshoeing","air & héli tours, raquette"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,155,"air & helicopter tours, parasailing & paragliding, skydiving, whale watching","air & héli tours, parachutes & parapentes, parachutisme, observation des baleines"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,155,"air & helicopter tours, parasailing & paragliding, skydiving, whale watching","air & héli tours, parachutes & parapentes, parachutisme, observation des baleines"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,155,"air & helicopter tours, parasailing & paragliding, skydiving, whale watching","air & héli tours, parachutes & parapentes, parachutisme, observation des baleines"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Whale Watching,Observation des baleines,otter,155,"air & helicopter tours, parasailing & paragliding, skydiving, whale watching","air & héli tours, parachutes & parapentes, parachutisme, observation des baleines"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,216,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,216,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,216,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Others,Autres,Others,Autres,,Other activities,Autres,,216,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,607,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Parasailing & Paragliding,Parachutes & parapentes,parachute-box,607,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,607,"air & helicopter tours, parasailing & paragliding, skydiving","air & héli tours, parachutes & parapentes, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,1423,"air & helicopter tours, skydiving","air & héli tours, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Skydiving,Parachutisme,parachute-box,1423,"air & helicopter tours, skydiving","air & héli tours, parachutisme"
Energy,Énergie,Adrenaline,Adrénaline,parachute-box,Air & Helicopter Tours,Air & Héli Tours,helicopter,12,"air & helicopter tours, skydiving","air & héli tours, parachutisme"
