index,name,latitude,longitude,website,phone,email,num_reviews,rating,website_status_code
967,Domaine Mont-Vezeau,45.83482,-75.0627,http://www.domainemont-vezeau.com,+1 819-428-2291,info@domainemont-vezeau.com,1,5.0,200
968,Domaine Orleans,46.86855,-71.11215,http://www.domaineorleans.com/,+1 418-828-9071,domaineorleans2018@gmail.com,2,4.5,200
969,Domaine Ozias-Leduc,45.54575,-73.18491999999999,http://www.mbamsh.com/maisons-artistes/domaine-ozias-leduc,+1 450-536-3033,,0,,200
970,Domaine Pinnacle,45.026745,-72.78488,http://cidredomainepinnacle.com,+1 450-298-1226,boutique@cidredomainepinnacle.com,27,4.5,200
971,Domaine Quinchien Farm,45.35728,-74.008,,+1 438-837-9808,info@fermequinchien.com,2,3.0,404
972,Domaine Saint-Bernard,46.180893,-74.56935,http://www.domainesaintbernard.org/,+1 819-425-3588,info@domainesaintbernard.org,87,4.5,200
973,Domaine Small,46.382072,-71.40686,http://www.domainesmall.com,+1 418-254-7804,info@domainesmall.com,1,4.0,403
974,Domaine Taschereau-Parc Nature,46.44456,-71.03455,http://www.domainetaschereau.com,+1 418-386-1608,,17,4.5,200
975,Domaine de Dunham,45.105140000000006,-72.85968000000001,http://www.domainededunham.ca,+1 450-295-1155,domainededunham@vivocom.ca,10,4.5,200
976,Domaine de l'Ange Gardien,45.568596,-75.51286999999999,http://domaineangegardien.com/glissade-sur-tube/horaire/?lang=en,+1 819-281-0299,domaineangegardien@gmail.com,16,4.0,200
977,Domaine de la Foret Perdue,46.49181,-72.69311,http://www.domainedelaforetperdue.com,+1 819-378-5946,info@domaineenchanteur.com,71,4.0,200
978,Domaine de la Vallee du Bras and Omerto Boutique,47.43897,-70.57074,http://www.domainevb.ca,+1 418-435-6872,,17,4.5,200
979,Domaine des 3 Roses,45.55751,-75.6066,,+1 819-743-4106,DD3R@hotmail.com,0,,404
980,Domaine des Meteores,45.82359,-75.08006,,+1 819-428-1652,,2,4.0,404
981,Domaine des Nobles Alpagas,45.20513,-72.61676999999999,http://www.alpagas-dna.ca,+1 450-242-4255,INFO@ALPAGAS-DNA.CA,39,4.5,200
982,Domaine des salamandres,45.01981,-73.66408,http://salamandres.ca/,+1 450-247-9000,info@salamandres.ca,3,5.0,200
983,Domaine du Bocage,47.142193,-70.84584,http://www.domainedubocage.org,+1 418-826-0108,domainedubocage@hotmail.com,0,,200
984,Domaine du Clos de l'Isle,46.34595,-72.49074,http://www.hemerocalles-isle.ca/vignes.html,+1 819-222-5210,,14,4.5,200
985,Domaine du Ridge,45.072567,-72.93460999999999,http://www.domaineduridge.com/,+1 450-248-3987,info@domaineduridge.com,56,4.5,200
986,Domaine et Vignoble Stavropoulos,46.01842,-73.60457,,+1 450-760-2855,,3,4.5,404
987,Domaine le Cageot,48.46507,-71.3602,http://www.domainelecageot.com/,+1 418-547-2857,info@domainelecageot.com,15,4.5,403
988,Domaine naturel du lac Gale,45.26913,-72.68889,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/sports-et-nature/pistes-et-sentiers/domaine-naturel-du-lac-gale-224089504,+1 450-534-4414,,2,4.5,200
989,Domaine seigneurial Sainte-Anne,46.57018,-72.21449,http://domainesteanne.recitsquifontjaser.com,+1 418-325-3522,communication@domaine-steanne.com,4,4.5,200
990,Domaine-Howard Park,45.40397,-71.91054,,,,75,4.5,404
991,Dome de Morphee,45.31106,-72.20631999999999,http://www.domedemorphee.com,+1 819-847-0505,,7,5.0,200
992,Dooly's Valleyfield,45.2589,-74.12906,http://doolysquebec.com/valleyfield,+1 450-377-2755,doolysquebec@doolysquebec.com,7,4.5,200
993,Dorval Golf Club,45.470318,-73.77512,http://www.golfdorval.com/,+1 514-631-4653,info@golfdorval.com,13,3.5,403
994,Dorval Jewish Centre,45.450195,-73.77161,http://www.jewishdorval.com,+1 514-791-3770,rabbi@jewishdorval.com,0,,200
995,Dorval Municipal Golf Club,45.45016,-73.76369,,+1 514-631-4711,,10,3.5,404
996,Dorwin Falls Park,46.03493,-73.70260999999999,http://www.rawdon.ca/index.php?option=com_content&view=article&id=134&Itemid=183,+1 450-834-2596,,107,4.5,200
997,DouDou Karting,45.58087,-73.96778,,+1 450-472-0005,info@kartingdoudou.com,5,4.0,404
998,Douceur d'ici,47.924896,-68.94619,http://www.douceurdici.com,+1 418-963-5186,info@douceurdici.com,18,4.5,200
999,Douglass Beach,45.22593,-72.5039,,+1 450-242-2020,infoloisirs@ville.lac-brome.qc.ca,13,4.5,404
1000,Drummond Parkour,45.76621,-72.4925,http://www.drummondparkour.com/,+1 819-472-9349,,0,,200
1001,"Drummond Parkour, DPK Parkour & Freerun",45.766064,-72.49252,http://www.drummondparkour.com,+1 819-472-9349,drummondparkour@hotmail.com,1,5.0,200
1002,Du Yoga Dans l'Bois,47.00793,-75.70782,,+1 514-898-9566,info@yogadanslbois.com,0,,404
1003,Duche de Bicolline,46.57701,-72.9023,http://www.bicolline.org,+1 819-532-1755,info@bicolline.org,3,5.0,200
1004,Ducs de Montrichard,45.35782,-72.13076,https://ducsdemontrichard.com/,+1 819-868-4217,info@ducsdemontrichard.com,5,4.5,200
1005,Dufferin Heights Country Club,45.065044,-72.05914,https://www.facebook.com/Dufferin-Heights-Country-Club-159553557472212/,+1 819-876-2113,www.artdi13@gmail.com,21,4.5,200
1006,Dunnderosa Golf Club,45.49885,-75.81362,,+1 819-827-3866,info@dunnderosa.ca,2,2.0,404
1007,ENIGMA-TIC,45.67192,-73.86269,http://enigma-tic.ca,+1 514-360-9868,info@enigma-tic.ca,39,5.0,200
1008,Eau Soleil Le Vent,45.820484,-71.717384,,+1 819-828-0919,,0,,404
1009,Eco-Parc de la Chaudiere,46.67815,-71.22861999999999,http://www.parcsnaturelsquebec.org/levis/chutes-de-la-chaudiere-ouest/eco-parc-de-la-chaudiere/,,,1,4.0,200
1010,Eco-Parc des Etchemins,46.39627,-70.50725,http://eco-parc.qc.ca/,+1 418-625-3272,,14,4.0,200
1011,Ecodive Boutique,45.25607,-74.13490999999999,https://ecodive.ca/fr/boutique-ecodive,+1 450-802-8958,,1,5.0,200
1012,Ecole D'Equitation 1101,45.62438,-73.08142,http://www.ecoledequitation1101.com,+1 450-796-5993,,2,3.0,200
1013,Ecole De Voile Sansoucy,45.501984,-73.960045,http://voilesansoucy.com/,+1 450-472-8042,,1,5.0,200
1014,Ecole de Stock-Car Cabana,45.530212,-72.871994,http://www.stockcarcabana.com,+1 800-632-8949,,19,4.5,200
1015,Ecole de kitesurf Bigair,46.25968,-72.94134,http://www.ecolebigair.com,+1 866-918-9887,info@ecolebigair.com,2,5.0,200
1016,Ecole de l'Anse,47.7898,-69.58922,http://www.notredameduportage.org/ecole-de-lanse/,+1 418-862-3995,,0,,406
1017,Ecole de ski Nautique Jean-Perrault,45.39678,-71.91778000000001,,+1 819-821-5980,,2,4.5,404
1018,Ecomusee de la Mi-Careme,47.38742,-61.8577,,+1 418-986-6886,,6,4.0,404
1019,Economuse du Fromage,47.4725,-70.53161,http://www.fromagescharlevoix.com,+1 418-435-2184,,170,4.5,406
1020,Ecovoile Baie-des-Chaleurs,48.107178000000005,-66.13318000000001,http://www.ecovoile.com,+1 418-364-7802,info@ecovoile.com,52,5.0,200
1021,Ecurie Kalin,46.11707,-73.50497,,+1 450-803-5193,,0,,404
1022,Effluves de Serenite,45.650383000000005,-74.937454,http://www.effluves.net,+1 450-566-5465,effluves.serenite@gmail.com,0,,200
1023,Eglise Assomption De La Sainte Vierge,45.82533,-73.42406,,+1 450-589-3313,,1,4.0,404
1024,Eglise Catholique Saint-isidore,45.311466,-73.74323000000001,,,,0,,404
1025,Eglise Catholique Saint-joseph,48.101597,-66.1082,,+1 418-364-3972,,2,3.5,404
1026,Eglise Catholique Sainte-Claire,46.597775,-70.867165,http://www.ecdq.org/eglise-sainte-claire/,+1 418-883-3321,,0,,200
1027,Eglise Catholique St-paul-du-nord,48.566790000000005,-69.23376,,,,1,3.0,404
1028,Eglise De La Purification-De-La-Bienheureuse-Vierge-Marie,45.73912,-73.44704,https://www.quebecoriginal.com/en/listing/things-to-do/heritage-sites-and-attractions/religious-buildings-and-sites/eglise-de-la-purification-de-la-bienheureuse-vierge-marie-15568300,+1 450-470-2787,,2,4.0,200
1029,Eglise De Saint Ferreol,47.116863,-70.85985,,,,1,5.0,404
1030,Eglise De Saint-barthelemy,46.191147,-73.119225,http://www.facebook.com/fabrique.st.barthelemy/,,,1,5.0,200
1031,Eglise De Saint-fidele,47.737633,-69.99436,,,,2,4.0,404
1032,Eglise De Saint-phileas,46.38762,-71.87467,http://www.gcatholic.org/churches/canada-quebec/14046.htm,,,0,,200
1033,Eglise De Saint-pie,45.502132,-72.90897,http://www.villest-pie.ca/fr/conseil-de-fabrique-de-la-paroisse-saint-pie,+1 450-772-2440,,1,4.0,200
1034,Eglise De Saint-sulpice,45.82692,-73.35631,,,,0,,404
1035,Eglise De Saint-ulric,48.786957,-67.70313,,,,2,4.0,404
1036,Eglise De Sainte-Genevieve,46.08117,-73.17755,https://calypso.bib.umontreal.ca/digital/collection/_diame/id/8687/,+1 450-836-3758,,1,3.0,200
1037,Eglise De Sainte-agnes,47.66251,-70.26834000000001,,,,1,3.0,404
1038,Eglise De Sainte-rose-du-nord,48.38612,-70.587715,,,,2,4.0,404
1039,Eglise De St-Come,46.27047,-73.77447,,+1 450-883-2727,,0,,404
1040,Eglise Du Precieux-sang-de-notre-seigneur-jesus-christ,45.61813,-72.9519,http://eglisevivante.ca/paroisses/,+1 450-774-8498,,1,5.0,200
1041,Eglise Enfant Jesus,46.01846,-73.15979,http://www.paroissesstpierrestjosephsteanne.com/,,,0,,200
1042,Eglise Evangelique Baptiste De Charlevoix,47.637543,-70.14517,,+1 418-665-6160,,0,,404
1043,Eglise Maudite / Ancien Village Riviere-la-Guerre,45.116608,-74.315155,,,,0,,404
1044,Eglise Notre Dame De Lourdes,46.10006,-73.42471,,+1 514-753-3463,,0,,404
1045,Eglise Notre-Dame de la Victoire,46.811096,-71.1804,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,10,4.0,403
1046,Eglise Notre-Dame-Des-Neiges,48.125095,-69.17436,http://www.eglisetrois-pistoles.com/index.php?id=10,+1 418-851-1391,,22,4.5,200
1047,Eglise Notre-Dame-de-Bonsecours,45.65067,-74.93977,http://www.gcatholic.org/churches/canada-quebec/12933.htm,+1 819-423-6686,,1,4.0,200
1048,Eglise Notre-Dame-de-la-Presentation,46.527447,-72.75014499999999,http://www.oziasleducenmauricie.com,+1 819-536-3652,oziasleducmauricie@gmail.com,13,4.5,200
1049,Eglise Notre-Dame-du-Rosaire de Fatima,47.40412,-61.89878,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-notre-dame-du-rosaire-de-fatima-218114256,+1 418-986-2685,,1,4.0,200
1050,Eglise Notre-dame-des-champs,45.761593,-73.48194000000001,http://www.notre-dame-des-champs.org/,,,0,,200
1051,Eglise Saint Etienne,46.43843,-72.77322,,+1 819-535-3116,,1,5.0,404
1052,Eglise Saint Firmin,48.10391,-69.72691999999999,http://www.ecdq.org/eglise-saint-firmin/,,,0,,200
1053,Eglise Saint Pierre,46.04537,-73.10781999999999,http://www.paroissesstpierrestjosephsteanne.com/,,,0,,200
1054,Eglise Saint Roch,46.81544,-72.7696,,,,0,,404
1055,Eglise Saint-Antoine de Padoue,45.77881,-73.17222,,+1 450-787-3122,,2,4.0,404
1056,Eglise Saint-Charles-Borromee,46.02728,-73.43706999999999,,,,0,,404
1057,Eglise Saint-Christophe d'Arthabaska,46.03375,-71.91646,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-saint-christophe-darthabaska-170957627,+1 819-357-2376,,0,,200
1058,Eglise Saint-Denis,45.783447,-73.16079,,+1 450-787-2020,,3,5.0,404
1059,Eglise Saint-Dominique,48.40836,-71.25690999999999,http://www.lieuxdeculte.qc.ca/fiche.php?LIEU_CULTE_ID=105688,+1 418-547-4704,,7,4.5,200
1060,Eglise Saint-Eienne de La Malbaie,47.65518,-70.15004,https://www.stlaurentdecharlevoix.com/,+1 418-665-3935,,0,,200
1061,Eglise Saint-Eustache,45.55728,-73.88942,http://paroissest-eustache.com/,+1 450-974-5170,tourisme@ville.saint-eustache.qc.ca,12,5.0,200
1062,Eglise Saint-Francois-Xavier,45.77635,-73.35643,,,,2,4.5,404
1063,Eglise Saint-Georges,46.11707,-70.67279,,,,12,5.0,404
1064,Eglise Saint-Hilaire,45.56988,-73.19439,http://www.paroissesainthilaire.com,+1 450-467-4434,,16,4.5,200
1065,Eglise Saint-James,46.34343,-72.53681,http://enspectacle.ca/salles/eglise-st.-james,+1 819-380-9797,,10,4.0,200
1066,Eglise Saint-Joachim,45.42694,-73.82535,http://www.saintjoachim.org/,+1 514-695-3612,,4,5.0,200
1067,Eglise Saint-Joseph,45.50328,-72.31554,,,,0,,404
1068,Eglise Saint-Joseph-de-Chambly,45.451874,-73.29143,,+1 450-658-8111,,0,,404
1069,Eglise Saint-Joseph-de-Deschambault,46.64744,-71.92768000000001,http://www.deschambault-grondines.com/eglise-saint-joseph,+1 418-286-6891,,6,4.0,200
1070,Eglise Saint-Laurent,46.863365,-71.04117,,+1 418-828-2551,,10,4.5,404
1071,Eglise Saint-Louis ,47.37143,-70.4083,http://www.ecdq.org/eglise-saint-louis-ile-aux-coudres/,+1 418-438-2442,,3,4.0,200
1072,Eglise Saint-Louis-de-France,45.69489,-73.63656,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-saint-louis-de-france-500006553,+1 450-471-3451,,0,,200
1073,Eglise Saint-Marc,45.67749,-73.19434,,+1 450-584-5785,,5,4.0,404
1074,Eglise Saint-Michel,45.39876,-74.02629,http://www.paroisses-v-d.com/,+1 450-455-4282,,0,,200
1075,Eglise Saint-Patrice,47.83823,-69.53656,http://www.paroisse-saint-patrice.webnode.es,+1 418-862-2805,,7,4.0,200
1076,Eglise Saint-Pierre-du-Lac,48.53346,-67.54744000000001,http://www.dioceserimouski.com/egl/val-brillant.html,+1 418-742-3294,,0,,200
1077,Eglise Saint-Roch,45.68353,-73.18682,,0467926607,,1,4.0,404
1078,Eglise Saint-francois-xavier,46.49529,-72.250885,http://www.batiscan.ca/fr/tourisme/attraits/eglise/,,,1,4.0,200
1079,Eglise Saint-francois-xavier,47.337340000000005,-70.54538000000001,http://www.psfa.ca,+1 418-632-5238,,1,3.0,200
1080,Eglise Saint-jude,48.72869,-78.85909000000001,,,,0,,404
1081,Eglise Saint-mathieu,48.18368,-68.98543000000001,,,,0,,404
1082,Eglise Sainte Amelie,49.218990000000005,-68.14834,,+1 418-296-5528,info@eglisesainteamelie.com,27,4.5,404
1083,Eglise Sainte Anne,46.056340000000006,-73.0637,http://www.paroissesstpierrestjosephsteanne.com/,,,0,,200
1084,Eglise Sainte-Agnes de Lac-Megantic,45.57848,-70.88599,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-sainte-agnes-500004573,+1 819-583-0370,,3,3.0,200
1085,Eglise Sainte-Angele-de-Laval,46.33343,-72.50865999999999,,+1 819-840-3594,,0,,404
1086,Eglise Sainte-Anne,48.44075,-71.07863,http://www.lieuxdeculte.qc.ca/fiche.php?LIEU_CULTE_ID=89572,+1 418-543-7734,,8,4.0,200
1087,Eglise Sainte-Brigide,45.32278,-73.06493,,+1 450-293-4924,,0,,500
1088,Eglise Sainte-Cecile-de-Milton,45.48317,-72.74524,,,,0,,404
1089,Eglise Sainte-Eulalie,46.05891,-72.29948,,,,0,,404
1090,Eglise Sainte-Famille,45.61236,-73.45541,,+1 450-655-9024,,8,4.5,404
1091,Eglise Sainte-Marguerite-de-Blairfindie,45.31513,-73.34909,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-sainte-marguerite-de-blairfindie-presbytere-et-calvaire-de-lacadie-15581200,+1 450-357-2378,,0,,200
1092,Eglise Sainte-Therese-d'Avila,48.87617,-72.22667,,+1 418-276-0141,,0,,404
1093,Eglise Sainte-agathe,46.383232,-71.40964,https://ecccle.com/,+1 418-599-2691,fabriquesteagathe@gmail.com,0,,200
1094,Eglise Sainte-anne,48.6052,-79.40488,http://www.gcatholic.org/churches/canada-quebec/12814.htm,,,0,,200
1095,Eglise Sainte-anne-de-la-perade,46.57256,-72.20415,https://eglisesteannedelaperade.org/,,,1,5.0,200
1096,Eglise Sainte-anne-de-la-rochelle,45.40379,-72.40223,http://www.gcatholic.org/churches/canada-quebec/38738.htm,,,0,,200
1097,Eglise St Jean Baptiste,45.5196,-73.12456999999999,,+1 450-467-3825,,0,,404
1098,Eglise St Sebastien,45.6232,-73.45128000000001,http://paroissesdeboucherville.org/paroisses/#TitleSaintSebastien,+1 450-655-8311,,0,,200
1099,Eglise St-Alphonse,46.08666,-71.30399,,+1 418-333-5101,,20,4.5,404
1100,Eglise St-Ambroise,46.07626,-73.55584,http://www.saintambroise.ca/index.jsp,,,0,,403
1101,Eglise St-Charles,45.68368,-73.18754,http://grandquebec.com/monteregie/eglise-st-charles/,+1 450-584-2632,,1,5.0,403
1102,Eglise St-David-de-l’Auberiviere,46.77803,-71.20133,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,1,4.0,403
1103,Eglise St-Joseph-de-la-Pointe-Levy,46.8263,-71.16492,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,3,3.0,403
1104,Eglise St-Louis-de-Pintendre,46.75345,-71.12387,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,5,4.0,403
1105,Eglise St-Luc,45.35956,-73.3015,,+1 450-359-8181,,0,,404
1106,Eglise St.George,45.88455,-72.4875,,+1 819-850-1327,,1,3.0,404
1107,Eglise Ste-Bernadette,46.82734,-71.14520999999999,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,4,3.0,403
1108,Eglise Ste-Jeanne d’Arc,46.79777,-71.19129000000001,http://sjdl.org/historique-de-nos-eglises/,+1 418-837-8813,,3,4.5,403
1109,Eglise Ste-Marcelline,46.1167,-73.59846999999999,,+1 450-883-2345,,0,,404
1110,Eglise catholique Notre-Dame-de-la-Visitation a Champlain,46.441353,-72.34306,http://www.eglisedechamplain.qc.ca/,+1 418-824-4211,,5,4.5,403
1111,Eglise catholique Saint-Anselme,46.62922,-70.97117,http://www.ecdq.org/eglise-saint-anselme/,+1 418-885-4221,,0,,200
1112,Eglise catholique Saint-Laurent-de-Matapedia,47.9749,-66.95378000000001,http://www.dioceserimouski.com/egl/matapedia.html,+1 418-865-2998,,0,,200
1113,Eglise catholique Sainte-Anne-de-Bellevue,45.40577,-73.955,http://paroissesteannedebellevue.com/,,,0,,200
1114,Eglise de Baie-Saint-Paul,47.44079,-70.50647,,,,35,4.0,404
1115,Eglise de Mont-Carmel,46.48872,-72.6573,,+1 819-374-6526,,0,,404
1116,Eglise de Notre-Dame-des-Saints-Anges,48.16785,-65.87066999999999,http://www.gcatholic.org/churches/canada-quebec/14246.htm,,,0,,200
1117,Eglise de Precieux-Sang,46.29236,-72.40139,,+1 888-233-4676,,0,,404
1118,Eglise de Rapide-Danseur,48.547752,-79.294174,http://www.tourisme-abitibi-temiscamingue.org/activite-attrait/eglise-de-rapide-danseur/204/,,,0,,200
1119,Eglise de Saint-Alexis,46.46238,-73.14336999999999,,,,4,4.5,404
1120,Eglise de Saint-Alphonse de Liguori,48.34103,-70.88083,http://www.gcatholic.org/churches/canada-quebec/12976.htm,+1 418-544-1444,,2,3.5,200
1121,Eglise de Saint-Gabriel-Lallemant,48.121605,-70.85011,,,,0,,404
1122,Eglise de Saint-Gregoire,46.272940000000006,-72.51207,http://www.tourismebecancour.com/eglise-de-saint-gregoire,+1 819-233-2990,,1,4.0,200
1123,Eglise de Saint-Hippolyte,45.73877,-71.809,http://www.gcatholic.org/churches/canada-quebec/13828.htm,+1 819-828-2018,,0,,200
1124,Eglise de Saint-Hubert,45.504063,-73.421234,http://www.paroissesthubert.org/,+1 450-676-2030,,16,4.5,200
1125,Eglise de Saint-Jean,46.92057,-70.88958000000001,http://www.st-jean.iledorleans.com,,,21,4.5,200
1126,Eglise de Saint-Jean-de-Matha,46.23097,-73.53504000000001,,,,0,,404
1127,Eglise de Saint-Malo,45.19911,-71.49651999999999,,,,0,,404
1128,Eglise de Saint-Pierre-les-Becquets,46.50462,-72.20510999999999,,+1 819-263-2343,,0,,404
1129,Eglise de Sainte-Brigitte-de-Laval,47.00184,-71.19354,http://www.ecdq.org/eglise-sainte-brigitte/,,,0,,200
1130,Eglise de Sainte-Luce,48.54603,-68.37092,http://www.sainteluce.ca/tourisme/activite.php,+1 418-739-4363,,21,4.5,200
1131,Eglise de l'Annonciation,45.46533,-74.08894000000001,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/edifices-et-sites-religieux/eglise-de-lannonciation-oka-500005868,+1 450-473-7377,,0,,200
1132,Eglise orthodoxe russe St-George,48.23723,-79.02622,http://www.maison-dumulon.ca/,+1 819-797-7125,maison.dumulon@rouyn-noranda.ca,14,4.0,200
1133,Empire 47,46.972668,-71.402466,http://www.empire47.com,+1 418-848-8661,info@empire47.com,10,5.0,200
1134,Energie EnCorps,45.45793,-73.86277,http://www.energieencorps.com,+1 514-505-9642,,0,,200
1135,Enigma,46.341064,-72.55230999999999,,+1 819-840-2512,info@herole.ca,22,5.0,404
1136,Entre chien et loup,48.17763,-70.34165,http://www.entrechienetloup.ca,+1 418-272-1540,entrechienetloupquebec@gmail.com,145,5.0,403
1137,Entre pierre et terre,45.02245,-73.94574,http://www.vindefruit.ca/,+1 450-544-3343,,0,,200
1138,Epices & Tout,45.539543,-73.509186,http://www.epicesettout.ca,+1 450-332-5008,info@epicesettout.ca,1,5.0,200
1139,Equinox Aventure,48.58592,-71.66289,http://equinoxaventure.ca/,+1 418-668-7381,info@equinoxaventure.ca,27,4.5,200
1140,Equita Ranch,45.567543,-75.779655,https://www.facebook.com/equitaranch/,+1 819-827-9996,equitaranch@gmail.com,4,4.0,200
1141,Equitation Jacques Robidas,45.3003,-71.95729,http://www.equitationjacquesrobidas.com/,+1 819-563-0166,,31,4.0,200
1142,Equitation Orford,45.31301,-72.17609,,+1 819-843-2989,,13,4.0,404
1143,Erable Rouge,46.08556,-72.167,http://erablerouge.com/,+1 819-353-1616,,0,,200
1144,Erabliere Au Rythme Des Temps,45.86749,-73.73306,http://aurythmedestemps.com/,+1 450-439-5870,info@aurythmedestemps.com,2,4.0,200
1145,Erabliere Aurelien Gregoire,46.12726,-73.57266,http://www.erabliereagregoire.com/,+1 450-883-8804,info@erabliereagregoire.com,0,,200
1146,Erabliere Bourbeau,45.38805,-72.63355,https://www.facebook.com/erablierebourbeau/,+1 450-378-4856,boutiqueerablierebourbeau@gmail.com,0,,200
